#number of receivers"
         12 
#name (4 characters), latitude, longitude in degrees
0001   00.000    5.000  
0002   00.000    5.016  
0003   00.000    5.033  
0004   00.000   20.000  
0005   00.000   20.016  
0006   00.000   20.033  
0007   00.000   40.000  
0008   00.000   40.016  
0009   00.000   40.033  
0010   00.000   90.000
0011   00.000   90.016
0012   00.000   90.033
