# Arm length:           10000 m
# Photodiode power:     0.5 W
# Thermal noise at 1Hz: 1.2e-33 m^2/Hz
# Without normal mode resonances
1.218188e-04 4.671731e-19
1.258925e-04 4.374426e-19
1.301025e-04 4.096052e-19
1.344533e-04 3.835406e-19
1.389495e-04 3.591358e-19
1.435962e-04 3.362851e-19
1.483982e-04 3.148898e-19
1.533608e-04 2.948571e-19
1.584893e-04 2.761004e-19
1.637894e-04 2.585385e-19
1.692667e-04 2.420954e-19
1.749271e-04 2.266998e-19
1.807769e-04 2.122852e-19
1.868222e-04 1.987891e-19
1.930698e-04 1.861532e-19
1.995262e-04 1.743228e-19
2.061986e-04 1.632465e-19
2.130941e-04 1.528766e-19
2.202202e-04 1.431681e-19
2.275846e-04 1.340791e-19
2.351953e-04 1.255701e-19
2.430604e-04 1.176043e-19
2.511886e-04 1.101473e-19
2.595887e-04 1.031667e-19
2.682696e-04 9.663250e-20
2.772408e-04 9.051625e-20
2.865120e-04 8.479153e-20
2.960933e-04 7.943356e-20
3.059950e-04 7.441915e-20
3.162278e-04 6.972659e-20
3.268028e-04 6.533558e-20
3.377314e-04 6.122710e-20
3.490255e-04 5.738338e-20
3.606973e-04 5.378777e-20
3.727594e-04 5.042469e-20
3.852248e-04 4.727959e-20
3.981072e-04 4.433884e-20
4.114203e-04 4.158970e-20
4.251786e-04 3.902025e-20
4.393971e-04 3.661934e-20
4.540910e-04 3.437655e-20
4.692762e-04 3.228213e-20
4.849693e-04 3.032698e-20
5.011872e-04 2.850257e-20
5.179475e-04 2.680094e-20
5.352682e-04 2.521464e-20
5.531681e-04 2.373671e-20
5.716667e-04 2.236062e-20
5.907838e-04 2.108028e-20
6.105402e-04 1.988997e-20
6.309573e-04 1.878435e-20
6.520572e-04 1.775840e-20
6.738627e-04 1.680738e-20
6.963974e-04 1.592689e-20
7.196857e-04 1.511272e-20
7.437527e-04 1.436094e-20
7.686246e-04 1.366782e-20
7.943282e-04 1.302980e-20
8.208914e-04 1.244352e-20
8.483429e-04 1.190578e-20
8.767124e-04 1.141349e-20
9.060306e-04 1.096373e-20
9.363292e-04 1.055367e-20
9.676411e-04 1.018061e-20
1.000000e-03 9.841951e-21
1.033441e-03 9.535200e-21
1.068000e-03 9.257969e-21
1.103716e-03 9.007970e-21
1.140625e-03 8.783022e-21
1.178769e-03 8.581052e-21
1.218188e-03 8.400095e-21
1.258925e-03 8.238296e-21
1.301025e-03 8.093913e-21
1.344533e-03 7.965320e-21
1.389495e-03 7.851002e-21
1.435962e-03 7.749555e-21
1.483982e-03 7.659687e-21
1.533608e-03 7.580210e-21
1.584893e-03 7.510038e-21
1.637894e-03 7.448185e-21
1.692667e-03 7.393755e-21
1.749271e-03 7.345937e-21
1.807769e-03 7.304003e-21
1.868222e-03 7.267297e-21
1.930698e-03 7.235232e-21
1.995262e-03 7.207283e-21
2.061986e-03 7.182984e-21
2.130941e-03 7.161918e-21
2.202202e-03 7.143715e-21
2.275846e-03 7.128047e-21
2.351953e-03 7.114626e-21
2.430604e-03 7.103194e-21
2.511886e-03 7.093525e-21
2.595887e-03 7.085420e-21
2.682696e-03 7.078703e-21
2.772408e-03 7.073219e-21
2.865120e-03 7.068834e-21
2.960933e-03 7.065427e-21
3.059950e-03 7.062894e-21
3.162278e-03 7.061145e-21
3.268028e-03 7.060098e-21
3.377314e-03 7.059685e-21
3.490255e-03 7.059845e-21
3.606973e-03 7.060524e-21
3.727594e-03 7.061677e-21
3.852248e-03 7.063264e-21
3.981072e-03 7.065250e-21
4.114203e-03 7.067607e-21
4.251786e-03 7.070309e-21
4.393971e-03 7.073334e-21
4.540910e-03 7.076664e-21
4.692762e-03 7.080285e-21
4.849693e-03 7.084182e-21
5.011872e-03 7.088345e-21
5.179475e-03 7.092767e-21
5.352682e-03 7.097440e-21
5.531681e-03 7.102359e-21
5.716667e-03 7.107521e-21
5.907838e-03 7.112924e-21
6.105402e-03 7.118566e-21
6.309573e-03 7.124447e-21
6.520572e-03 7.130568e-21
6.738627e-03 7.136931e-21
6.963974e-03 7.143537e-21
7.196857e-03 7.150391e-21
7.437527e-03 7.157496e-21
7.686246e-03 7.164856e-21
7.943282e-03 7.172476e-21
8.208914e-03 7.180362e-21
8.483429e-03 7.188520e-21
8.767124e-03 7.196955e-21
9.060306e-03 7.205675e-21
9.363292e-03 7.214687e-21
9.676411e-03 7.223999e-21
1.000000e-02 7.233618e-21
1.033441e-02 7.243553e-21
1.068000e-02 7.253813e-21
1.103716e-02 7.264407e-21
1.140625e-02 7.275344e-21
1.178769e-02 7.286634e-21
1.218188e-02 7.298287e-21
1.258925e-02 7.310314e-21
1.301025e-02 7.322725e-21
1.344533e-02 7.335532e-21
1.389495e-02 7.348746e-21
1.435962e-02 7.362379e-21
1.483982e-02 7.376444e-21
1.533608e-02 7.390952e-21
1.584893e-02 7.405917e-21
1.637894e-02 7.421352e-21
1.692667e-02 7.437271e-21
1.749271e-02 7.453687e-21
1.807769e-02 7.470615e-21
1.868222e-02 7.488069e-21
1.930698e-02 7.506066e-21
1.995262e-02 7.524619e-21
2.061986e-02 7.543745e-21
2.130941e-02 7.563461e-21
2.202202e-02 7.583782e-21
2.275846e-02 7.604727e-21
2.351953e-02 7.626311e-21
2.430604e-02 7.648554e-21
2.511886e-02 7.671473e-21
2.595887e-02 7.695087e-21
2.682696e-02 7.719415e-21
2.772408e-02 7.744476e-21
2.865120e-02 7.770290e-21
2.960933e-02 7.796878e-21
3.059950e-02 7.824261e-21
3.162278e-02 7.852458e-21
3.268028e-02 7.881493e-21
3.377314e-02 7.911387e-21
3.490255e-02 7.942162e-21
3.606973e-02 7.973842e-21
3.727594e-02 8.006450e-21
3.852248e-02 8.040009e-21
3.981072e-02 8.074544e-21
4.114203e-02 8.110079e-21
4.251786e-02 8.146640e-21
4.393971e-02 8.184251e-21
4.540910e-02 8.222940e-21
4.692762e-02 8.262732e-21
4.849693e-02 8.303655e-21
5.011872e-02 8.345735e-21
5.179475e-02 8.389001e-21
5.352682e-02 8.433481e-21
5.531681e-02 8.479202e-21
5.716667e-02 8.526195e-21
5.907838e-02 8.574489e-21
6.105402e-02 8.624114e-21
6.309573e-02 8.675100e-21
6.520572e-02 8.727478e-21
6.738627e-02 8.781280e-21
6.963974e-02 8.836536e-21
7.196857e-02 8.893280e-21
7.437527e-02 8.951543e-21
7.686246e-02 9.011359e-21
7.943282e-02 9.072760e-21
8.208914e-02 9.135782e-21
8.483429e-02 9.200457e-21
8.767124e-02 9.266821e-21
9.060306e-02 9.334909e-21
9.363292e-02 9.404755e-21
9.676411e-02 9.476397e-21
1.000000e-01 9.549869e-21
1.033441e-01 9.625209e-21
1.068000e-01 9.702454e-21
1.103716e-01 9.781641e-21
1.140625e-01 9.862809e-21
1.178769e-01 9.945994e-21
1.218188e-01 1.003124e-20
1.258925e-01 1.011858e-20
1.301025e-01 1.020805e-20
1.344533e-01 1.029970e-20
1.389495e-01 1.039357e-20
1.435962e-01 1.048969e-20
1.483982e-01 1.058811e-20
1.533608e-01 1.068887e-20
1.584893e-01 1.079201e-20
1.637894e-01 1.089757e-20
1.692667e-01 1.100560e-20
1.749271e-01 1.111614e-20
1.807769e-01 1.122923e-20
1.868222e-01 1.134492e-20
1.930698e-01 1.146325e-20
1.995262e-01 1.158427e-20
2.061986e-01 1.170802e-20
2.130941e-01 1.183455e-20
2.202202e-01 1.196391e-20
2.275846e-01 1.209614e-20
2.351953e-01 1.223129e-20
2.430604e-01 1.236940e-20
2.511886e-01 1.251054e-20
2.595887e-01 1.265473e-20
2.682696e-01 1.280205e-20
2.772408e-01 1.295253e-20
2.865120e-01 1.310623e-20
2.960933e-01 1.326319e-20
3.059950e-01 1.342348e-20
3.162278e-01 1.358714e-20
3.268028e-01 1.375423e-20
3.377314e-01 1.392480e-20
3.490255e-01 1.409890e-20
3.606973e-01 1.427660e-20
3.727594e-01 1.445794e-20
3.852248e-01 1.464299e-20
3.981072e-01 1.483180e-20
4.114203e-01 1.502443e-20
4.251786e-01 1.522095e-20
4.393971e-01 1.542140e-20
4.540910e-01 1.562585e-20
4.692762e-01 1.583437e-20
4.849693e-01 1.604702e-20
5.011872e-01 1.626385e-20
5.179475e-01 1.648494e-20
5.352682e-01 1.671035e-20
5.531681e-01 1.694015e-20
5.716667e-01 1.717440e-20
5.907838e-01 1.741317e-20
6.105402e-01 1.765654e-20
6.309573e-01 1.790457e-20
6.520572e-01 1.815733e-20
6.738627e-01 1.841490e-20
6.963974e-01 1.867736e-20
7.196857e-01 1.894477e-20
7.437527e-01 1.921721e-20
7.686246e-01 1.949476e-20
7.943282e-01 1.977751e-20
8.208914e-01 2.006552e-20
8.483429e-01 2.035888e-20
8.767124e-01 2.065768e-20
9.060306e-01 2.096199e-20
9.363292e-01 2.127191e-20
9.676411e-01 2.158752e-20
1.000000e+00 2.190890e-20
1.033441e+00 2.223615e-20
1.068000e+00 2.256936e-20
1.103716e+00 2.290862e-20
1.140625e+00 2.325403e-20
1.178769e+00 2.360568e-20
1.218188e+00 2.396366e-20
1.258925e+00 2.432809e-20
1.301025e+00 2.469905e-20
1.344533e+00 2.507665e-20
1.389495e+00 2.546099e-20
1.435962e+00 2.585218e-20
1.483982e+00 2.625034e-20
1.533608e+00 2.665555e-20
1.584893e+00 2.706795e-20
1.637894e+00 2.748764e-20
1.692667e+00 2.791473e-20
1.749271e+00 2.834934e-20
1.807769e+00 2.879160e-20
1.868222e+00 2.924162e-20
1.930698e+00 2.969952e-20
1.995262e+00 3.016543e-20
2.061986e+00 3.063948e-20
2.130941e+00 3.112180e-20
2.202202e+00 3.161252e-20
2.275846e+00 3.211176e-20
2.351953e+00 3.261968e-20
2.430604e+00 3.313640e-20
2.511886e+00 3.366207e-20
2.595887e+00 3.419683e-20
2.682696e+00 3.474082e-20
2.772408e+00 3.529420e-20
2.865120e+00 3.585710e-20
2.960933e+00 3.642970e-20
3.059950e+00 3.701214e-20
3.162278e+00 3.760457e-20
3.268028e+00 3.820717e-20
3.377314e+00 3.882009e-20
3.490255e+00 3.944351e-20
3.606973e+00 4.007758e-20
3.727594e+00 4.072248e-20
3.852248e+00 4.137839e-20
3.981072e+00 4.204549e-20
4.114203e+00 4.272395e-20
4.251786e+00 4.341396e-20
4.393971e+00 4.411570e-20
4.540910e+00 4.482938e-20
4.692762e+00 4.555517e-20
4.849693e+00 4.629328e-20
5.011872e+00 4.704390e-20
5.179475e+00 4.780725e-20
5.352682e+00 4.858352e-20
5.531681e+00 4.937293e-20
5.716667e+00 5.017569e-20
5.907838e+00 5.099202e-20
6.105402e+00 5.182214e-20
6.309573e+00 5.266627e-20
6.520572e+00 5.352464e-20
6.738627e+00 5.439749e-20
6.963974e+00 5.528505e-20
